origen_id,destino_id,distancia_km,tiempo_min
108,89,110.2367,77.9055
108,90,25.40602,25.228833333333334
108,91,11.549389999999999,15.434
108,92,101.91623,99.21433333333333
108,93,27.50171,25.832666666666668
108,94,8.449770000000001,11.666166666666667
108,95,108.53922,82.5005
108,96,36.801,40.803999999999995
108,97,10.95858,16.775166666666667
108,98,21.483970000000003,21.391833333333334
108,99,33.870239999999995,34.94949999999999
108,100,12.88514,18.618833333333335
108,101,51.434650000000005,44.87033333333333
108,102,86.86022,75.89966666666666
108,103,23.05383,27.005666666666666
108,104,42.41841,51.8395
108,105,25.78368,28.931833333333334
108,106,31.77912,33.502500000000005
108,107,4.10999,10.382666666666667
108,108,0.0,0.0
108,109,4.98119,9.258000000000001
108,110,5.8617799999999995,12.580666666666668
108,111,6.68979,12.365333333333332
108,112,5.56445,11.528166666666667
108,113,8.63608,13.975166666666667
108,114,4.07281,7.842666666666667
108,115,2.648,6.544666666666667
108,116,11.72694,19.935833333333335
108,117,216.40570000000002,149.69783333333334
108,118,113.20686,79.404
108,119,252.36247,169.11766666666665
108,120,136.49427,87.91133333333333
108,121,94.74465,62.126666666666665
109,0,15.97066,17.836000000000002
109,1,6.1079,10.966000000000001
109,2,97.05597,63.5535
109,3,105.56402,120.45616666666666
109,4,22.80569,27.453833333333332
109,5,15.20275,20.817666666666664
109,6,18.450680000000002,24.4725
109,7,51.08697,48.339666666666666
109,8,11.982899999999999,19.758333333333333
109,9,99.71127,86.47716666666666
109,10,71.11738000000001,61.4535
109,11,19.10559,28.690333333333335
109,12,44.64931,34.693999999999996
109,13,32.415169999999996,35.1505
109,14,42.34064,47.218833333333336
109,15,130.945,93.324
109,16,24.13636,27.985833333333336
109,17,21.35238,26.943666666666665
109,18,12.605319999999999,21.3655
109,19,25.19013,30.642666666666667
109,20,25.48794,32.72266666666666
109,21,54.384769999999996,41.52833333333333
109,22,11.04292,18.849
109,23,67.12943,48.051833333333335
109,24,33.31129,42.07116666666666
109,25,81.42795,60.216166666666666
109,26,33.43102,25.956500000000002
109,27,36.829,33.059666666666665
109,28,123.06763000000001,85.55
109,29,37.393010000000004,47.91433333333334
109,30,11.02551,21.865666666666666
109,31,9.218200000000001,15.358333333333333
109,32,39.477199999999996,35.33083333333333
109,33,76.20497999999999,68.53816666666667
109,34,79.75909,92.36683333333333
109,35,86.11477000000001,82.309
109,36,17.49773,26.871166666666667
109,37,82.57473,71.38183333333333
109,38,49.44121,44.519999999999996
109,39,107.82391,78.42
109,40,69.13789999999999,49.72966666666667
109,41,14.567540000000001,22.131500000000003
109,42,86.40074,56.265499999999996
109,43,18.71155,24.6525
109,44,109.0405,72.57916666666667
109,45,64.11901,46.31716666666667
109,46,42.20478,35.8075
109,47,11.159379999999999,17.761000000000003
109,48,30.262439999999998,31.269166666666667
109,49,105.72748,70.88233333333332
